date,close,volume,open,high,low,change,year,nChange
2014-01-29,175.23,5934083.0000,175.3,179.09,173.131,-0.0003993154592129013,2014,0.4785680850603308
2014-01-30,182.84,8562363.0000,178.0,184.78,177.01,0.027191011235955076,2014,0.5756241652211465
2014-01-31,181.41,6507957.0000,178.85,186.0,178.5146,0.014313670673748965,2014,0.5303248031776195
2014-02-03,177.11,6764261.0000,182.89,184.8797,175.16,-0.031603696210836967,2014,0.3687986389403379
2014-02-04,178.73,4685739.0000,180.7,181.6,176.2,-0.01090204759269507,2014,0.44162201975573456
2014-02-05,174.42,7267674.0000,178.3,180.59,169.36,-0.021761076836792057,2014,0.40342258759865535
2014-02-06,178.38,5840728.0000,176.3,180.11,176.0,0.011798071469086693,2014,0.5214755350715284
2014-02-07,186.53,8951247.0000,181.01,186.63,179.6,0.030495552731893322,2014,0.5872487410323745
2014-02-10,196.56,12963450.0000,189.34,199.3,189.32,0.03813246012464349,2014,0.6141135297056197
2014-02-11,196.62,10681830.0000,198.97,202.2,192.7,-0.011810825752625995,2014,0.43842515851834646
2014-02-12,195.32,5171888.0000,195.78,198.269,194.32,-0.002349576054755378,2014,0.4717075411172754
2014-02-13,199.63,8024948.0000,193.34,202.72,193.25,0.03253336091858897,2014,0.5944172561755799
2014-02-14,198.23,6164371.0000,198.1,201.88,197.0,0.0006562342251387958,2014,0.4822812529365236
2014-02-18,203.7,9327414.0000,205.244,206.0,201.3601,-0.007522753405702535,2014,0.4535095574106317
2014-02-19,193.64,16038700.0000,203.7,203.7,193.41,-0.049386352479135996,2014,0.30624356551489235
2014-02-20,209.97,18000940.0000,215.01,215.21,206.27,-0.023440770196735,2014,0.3975138335926086
2014-02-21,209.6,7817352.0000,211.64,213.98,209.19,-0.009639009639009603,2014,0.4460650810588295
2014-02-24,217.65,8286273.0000,208.76,218.36,208.32,0.04258478635753983,2014,0.6297757339461288
2014-02-25,248.0,32648710.0000,230.0,259.2,228.45,0.0782608695652174,2014,0.7552755451620179
2014-02-26,253.0,24535130.0000,258.58,265.0,247.5,-0.02157939515817149,2014,0.4040616996961224
2014-02-27,252.54,17939220.0000,261.25,261.9,248.33,-0.033339712918660315,2014,0.36269175305179474
2014-02-28,244.81,14585150.0000,249.65,252.68,242.55,-0.019387141998798332,2014,0.4117735148087062
2014-03-03,250.56,13083260.0000,237.26,251.65,234.99,0.056056646716682174,2014,0.6771664724965798
2014-03-04,254.84,8739446.0000,258.48,260.0,252.83,-0.014082327452801047,2014,0.43043456625268006
2014-03-05,252.66,5932037.0000,256.72,256.99,251.8,-0.01581489560610794,2014,0.42433981154283895
2014-03-06,252.94,7356920.0000,254.14,257.5,249.45,-0.004721806878098641,2014,0.4633626082176341
2014-03-07,246.21,7806564.0000,252.94,254.85,244.41,-0.02660710049814181,2014,0.38637545125504896
2014-03-10,238.84,7725236.0000,242.7,243.0,236.06,-0.015904408735063803,2014,0.4240249260572348
2014-03-11,234.41,8792986.0000,236.5,244.6,232.4262,-0.008837209302325595,2014,0.4488856202503354
2014-03-12,241.49,9779276.0000,231.5,247.5,231.11,0.04315334773218146,2014,0.6317757950169253
2014-03-13,237.79,6223150.0000,243.79,244.19,234.0,-0.024611345830427827,2014,0.3933960323141668
2014-03-14,230.97,8254035.0000,235.29,236.9365,228.32,-0.01836032130562282,2014,0.41538562105915816
2014-03-17,233.98,5898403.0000,234.95,237.93,230.5,-0.004128537986805699,2014,0.4654495843417816
2014-03-18,240.04,6231210.0000,236.95,241.5,235.02,0.013040725891538315,2014,0.5258468920536398
2014-03-19,235.84,5063434.0000,241.39,241.55,233.51,-0.02299183893284719,2014,0.3990930649375648
2014-03-20,234.91,3811031.0000,236.16,239.25,233.36,-0.005293021680216802,2014,0.46135321303228694
2014-03-21,228.89,8214207.0000,236.02,236.2,227.5,-0.03020930429624618,2014,0.3737037716317104
2014-03-24,220.17,11327430.0000,229.75,229.9,210.27,-0.04169749727965185,2014,0.3332910939777116
2014-03-25,220.44,7852386.0000,224.14,227.05,217.9,-0.01650753993040059,2014,0.421903256738533
2014-03-26,212.96,6886279.0000,221.95,222.6,211.3501,-0.04050461815724254,2014,0.3374873535220757
2014-03-27,207.32,9493537.0000,212.37,213.6,203.0,-0.02377925319018699,2014,0.3963231324853505
2014-03-28,212.37,9666658.0000,212.8,216.72,210.27,-0.002020676691729355,2014,0.4728645293362038
2014-03-31,208.45,8367389.0000,216.5,216.75,206.39,-0.03718244803695155,2014,0.34917394255979445
2014-04-01,216.97,7353574.0000,209.02,218.16,208.58,0.03803463783370007,2014,0.6137694146026629
2014-04-02,230.29,10738310.0000,220.0,230.89,218.05,0.04677272727272724,2014,0.6445078947379898
2014-04-03,225.4,10908080.0000,230.3,235.73,222.0,-0.021276595744680875,2014,0.4051268746204026
2014-04-04,212.225,11320310.0000,226.01,228.27,211.25,-0.06099287642139727,2014,0.26541462823645756
2014-04-07,207.52,9828543.0000,205.81,216.2,203.51,0.008308634177153724,2014,0.5092005406771597
2014-04-08,215.46,6874813.0000,210.05,216.4899,206.42,0.025755772435134473,2014,0.5705753430871645
2014-04-09,216.93,5139881.0000,216.76,218.45,210.89,0.0007842775419819889,2014,0.48273167828164154
2014-04-10,204.19,7187816.0000,216.82,217.5,203.7901,-0.05825108384835345,2014,0.27505958977293243
2014-04-11,203.78,9065584.0000,200.61,207.0,198.6,0.015801804496286265,2014,0.5355596971738366
2014-04-14,198.09,7685123.0000,207.6,208.44,194.41,-0.04580924855491325,2014,0.31882694986726884
2014-04-15,193.91,13653420.0000,199.09,199.29,184.32,-0.026018383645587458,2014,0.38844641441053585
2014-04-16,199.11,7191261.0000,197.0,199.99,190.82,0.010710659898477226,2014,0.5176502848042542
2014-04-17,198.12,5924244.0000,199.61,202.29,194.08,-0.007464555883973794,2014,0.4537142821823415
2014-04-21,204.38,5253883.0000,197.08,206.2,194.0,0.03704079561599342,2014,0.6102733186334247
2014-04-22,218.64,9794687.0000,206.36,219.33,205.01,0.05950765652258176,2014,0.6893062883116571
2014-04-23,207.99,7268439.0000,216.33,216.74,207.0,-0.03855221189848843,2014,0.344355445388103
2014-04-24,207.86,5491680.0000,210.81,212.8,203.2,-0.01399364356529571,2014,0.4307465346679072
2014-04-25,199.85,6981460.0000,202.0,206.7,197.65,-0.010643564356435672,2014,0.44253130111277666
2014-04-28,198.51,7033657.0000,200.0,203.7899,190.5,-0.007450000000000045,2014,0.45376548625315144
2014-04-29,206.92,5777233.0000,198.21,207.149,195.5301,0.04394329246758478,2014,0.6345546290774637
2014-04-30,207.89,4432163.0000,203.6,208.16,201.28,0.02107072691552059,2014,0.5540944888177458
2014-05-01,207.73,5435136.0000,207.08,214.02,205.69,0.0031388835232759186,2014,0.4910146112600185
2014-05-02,210.91,4082110.0000,208.6,211.36,206.52,0.011073825503355715,2014,0.5189278133543208
2014-05-05,216.61,5141376.0000,209.48,217.69,208.52,0.03403666221118973,2014,0.5997055056541941
2014-05-06,207.28,5620063.0000,216.6,218.6596,206.85,-0.043028624192059065,2014,0.3286085122257007
2014-05-07,201.35,9790232.0000,209.64,210.2,197.25,-0.03954398015645866,2014,0.3408666451063952
2014-05-08,178.59,20019100.0000,182.0,194.4,178.0,-0.018736263736263716,2014,0.4140631467337445
2014-05-09,182.26,8479005.0000,179.86,183.4,177.22,0.013343711775825514,2014,0.5269127229369734
2014-05-12,184.67,6993022.0000,183.87,187.19,179.88,0.004350900092456534,2014,0.4952781917023346
2014-05-13,190.16,7084879.0000,183.76,191.34,183.0,0.034828036569438434,2014,0.6024893687812969
2014-05-14,190.62,5406485.0000,188.95,193.48,187.1,0.00883831701508344,2014,0.5110638364817331
2014-05-15,188.59,6034175.0000,189.98,192.6599,185.3,-0.007316559637856545,2014,0.45423489709514614
2014-05-16,191.56,4483793.0000,188.95,192.04,187.72,0.013813178089441724,2014,0.528564191608242
2014-05-19,196.09,4561228.0000,190.72,196.89,190.0,0.028156459731543647,2014,0.5790203789599057
2014-05-20,195.3,5543292.0000,196.94,199.33,193.0701,-0.008327409363257775,2014,0.45067897283723357
2014-05-21,199.45,5279959.0000,196.18,199.87,194.79,0.016668365786522487,2014,0.5386080496989321
2014-05-22,204.88,6211225.0000,200.35,206.88,199.5604,0.022610431744447223,2014,0.5595107971112779
2014-05-23,207.3,4006375.0000,204.53,207.76,202.5,0.013543245489659269,2014,0.5276146341661734
2014-05-27,211.56,5341031.0000,208.52,213.87,207.7,0.014578937272204067,2014,0.5312579467582701
2014-05-28,210.24,5493348.0000,210.02,212.77,205.26,0.0010475192838777204,2014,0.48365769890783367
2014-05-29,210.24,3689058.0000,210.57,212.49,207.72,-0.001567174811226595,2014,0.4744598390022857
2014-05-30,207.77,5575300.0000,210.3,214.8,207.02,-0.012030432715168812,2014,0.4376526344668585
2014-06-02,204.7,4652328.0000,207.33,209.35,201.67,-0.012685091400183398,2014,0.4353497039320824
2014-06-03,204.94,3851031.0000,203.49,208.0,202.59,0.007125657280455986,2014,0.5050391147620982
2014-06-04,203.99,3426272.0000,204.35,206.26,200.396,-0.0017616833863468816,2014,0.473775604992757
2014-06-05,206.9,4050298.0000,204.47,209.2,204.05,0.011884384017215272,2014,0.5217791616897489
2014-06-06,208.171,3072420.0000,209.75,210.81,207.18,-0.007528009535160943,2014,0.4534910676215224
2014-06-09,205.31,2797244.0000,207.95,209.99,204.2,-0.012695359461408928,2014,0.43531358338213705
2014-06-10,202.3,3512577.0000,204.43,206.97,201.55,-0.010419214401017441,2014,0.4433205098632827
2014-06-11,204.47,3972835.0000,201.5,205.0,199.251,0.014739454094292798,2014,0.531822606021784
2014-06-12,203.52,5990869.0000,205.1,209.88,202.71,-0.007703559239395339,2014,0.4528735263232759
2014-06-13,206.42,3538580.0000,204.78,206.79,201.584,0.008008594589315295,2014,0.5081450741504163
2014-06-16,224.61,13179430.0000,206.76,225.49,206.26,0.08633197910621021,2014,0.7836677517223887
2014-06-17,231.67,13245010.0000,224.11,235.54,222.85,0.033733434474142045,2014,0.5986388239914852
2014-06-18,227.12,6935728.0000,231.5,231.71,226.12,-0.018920086393088533,2014,0.4134165031940256
2014-06-19,227.79,8787412.0000,228.88,235.31,227.0,-0.004762320866829795,2014,0.46322008982771545
2014-06-20,229.59,4833831.0000,228.52,231.29,226.2,0.0046823035182915855,2014,0.49644398860712613
2014-06-23,237.22,7786840.0000,229.51,238.99,228.22,0.03359330748115554,2014,0.598145891203329
2014-06-24,232.5,8072941.0000,238.97,241.88,231.6278,-0.027074528183453985,2014,0.38473115398389746
2014-06-25,236.891,5797647.0000,233.05,237.55,230.24,0.016481441750697188,2014,0.5379504962598052
2014-06-26,235.6,5115863.0000,237.17,240.4,234.211,-0.006619724248429368,2014,0.45668619505049013
2014-06-27,239.06,5630478.0000,234.69,240.0,234.5001,0.018620307639865375,2014,0.5454745078993157
2014-06-30,240.06,4827429.0000,239.55,244.49,239.0,0.002128991859736969,2014,0.4874620572314596
2014-07-01,239.72,4335572.0000,242.46,243.44,238.7,-0.011300833127113788,2014,0.44021918892944
2014-07-02,229.425,8023360.0000,240.66,242.33,227.07,-0.046684118673647405,2014,0.31574936889795624
2014-07-03,229.25,5166716.0000,231.29,231.8984,224.0,-0.008820095983397433,2014,0.4489458207572761
2014-07-07,222.66,5890031.0000,227.5,229.78,220.4,-0.02127472527472529,2014,0.4051334544802192
2014-07-08,219.07,7835876.0000,218.65,220.96,214.27,0.0019208781157099817,2014,0.4867299635362302
2014-07-09,223.06,4109200.0000,221.27,224.22,219.21,0.00808966421114472,2014,0.5084302574250407
2014-07-10,219.46,4860182.0000,217.18,222.22,216.04,0.010498204254535414,2014,0.516902917357799
2014-07-11,218.13,3299420.0000,220.61,221.6,217.6,-0.011241557499660115,2014,0.44042770621570815
2014-07-14,226.7,7197985.0000,219.99,228.79,215.4502,0.030501386426655664,2014,0.5872692625561948
2014-07-15,219.58,5714611.0000,226.73,227.65,218.1,-0.031535306311471695,2014,0.36903921802547607
2014-07-16,217.16,4041669.0000,221.82,224.8,216.82,-0.02100802452438913,2014,0.40607164305948346
2014-07-17,215.4,4647517.0000,216.16,220.55,213.6,-0.003515914137675754,2014,0.4676046465150758
2014-07-18,220.0201,4251431.0000,215.95,221.21,215.93,0.018847418383885275,2014,0.5462734284347815
2014-07-21,220.54,3820853.0000,217.25,223.21,216.72,0.015143843498273841,2014,0.5332451499025652
2014-07-22,219.58,2726970.0000,222.19,223.3,219.1113,-0.011746703271974369,2014,0.43865072585906684
2014-07-23,222.49,3076389.0000,220.01,224.75,219.43,0.011272214899322841,2014,0.5196256991507007
2014-07-24,223.54,3112168.0000,223.25,225.1,220.8,0.0012989921612541638,2014,0.4845423195219562
2014-07-25,223.57,3086412.0000,222.72,226.97,221.75,0.003816451149425262,2014,0.49339812989553505
2014-07-28,224.82,6500081.0000,224.25,232.0,221.402,0.0025418060200668594,2014,0.4889142373625312
2014-07-29,225.01,3379790.0000,226.61,228.3,224.86,-0.0070605886765810096,2014,0.455135340877885
2014-07-30,228.92,4913849.0000,221.92,229.6,221.04,0.03154289834174478,2014,0.590933048963517
2014-07-31,223.3,7578882.0000,229.26,231.4,221.5,-0.025996684986478145,2014,0.38852274503253836
2014-08-01,233.27,11890160.0000,226.09,237.5,226.0,0.03175726480605072,2014,0.5916871382127432
2014-08-04,238.52,5958085.0000,234.38,240.5,233.27,0.017663623176038975,2014,0.5421091238994952
2014-08-05,238.49,5374539.0000,237.47,242.99,235.69,0.0042952794037141966,2014,0.4950825316043292
2014-08-06,248.9301,9215111.0000,238.9,251.42,238.58,0.04198451234826289,2014,0.6276641155152735
2014-08-07,252.39,7446499.0000,250.12,256.688,249.12,0.009075643691028234,2014,0.5118986941889031
2014-08-08,248.13,5087861.0000,251.16,251.76,246.5,-0.012064022933588155,2014,0.4375344722222592
2014-08-11,259.32,8062178.0000,255.48,263.74,255.0,0.015030530765617675,2014,0.5328465431812522
2014-08-12,259.96,6375347.0000,258.08,260.3,254.5801,0.007284562926224409,2014,0.5055981062979398
2014-08-13,260.31,6896614.0000,262.01,265.64,259.61,-0.006488301973207086,2014,0.4571485067519723
2014-08-14,261.38,4116762.0000,262.49,263.0,256.5,-0.00422873252314379,2014,0.46509712425466676
2014-08-15,262.01,3855470.0000,261.48,262.09,258.5,0.0020269236652897837,2014,0.48710300606937706
2014-08-18,259.94,5830865.0000,263.25,267.26,259.75,-0.012573599240265916,2014,0.4357419063198906
2014-08-19,256.76,5332746.0000,258.87,259.33,251.62,-0.008150809286514519,2014,0.45130020909130814
2014-08-20,255.71,3012856.0000,254.67,258.74,253.0,0.004083716181725451,2014,0.49433830348194113
2014-08-21,254.34,2910671.0000,256.52,258.8,253.26,-0.008498362700763989,2014,0.45007760044276796
2014-08-22,256.78,2833061.0000,254.54,256.9499,252.61,0.008800188575469398,2014,0.5109297098752427
2014-08-25,262.55,4304272.0000,258.19,263.68,258.19,0.016886788798946565,2014,0.5393764089009458
2014-08-26,261.74,3812541.0000,264.98,265.5,261.66,-0.012227337912295301,2014,0.43695996972216244
2014-08-27,263.25,2983830.0000,263.5,264.24,260.29,-0.0009487666034155598,2014,0.4766352491470277
2014-08-28,263.86,2843648.0000,261.89,264.48,261.64,0.007522242162740186,2014,0.5064342042277218
2014-08-29,269.7,6436176.0000,268.7,272.0,267.51,0.003721622627465575,2014,0.49306454614603706
2014-09-02,284.12,9782339.0000,275.5,284.89,274.3,0.03128856624319421,2014,0.5900383703025094
2014-09-03,281.19,6766420.0000,287.67,288.0,280.1,-0.022525810824903597,2014,0.400732438834855
2014-09-04,286.04,8266173.0000,284.01,291.42,280.4,0.007147635646632265,2014,0.5051164293257485
2014-09-05,277.39,11163820.0000,282.55,282.9,272.51,-0.0182622544682358,2014,0.4157305964172143
2014-09-08,282.11,5495160.0000,277.62,284.88,277.5227,0.016173186369858112,2014,0.5368661285651682
2014-09-09,278.48,4556123.0000,282.99,285.49,277.0,-0.01593695890314142,2014,0.4239104224575821
2014-09-10,281.1,3776593.0000,279.5,281.41,273.66,0.005724508050089527,2014,0.5001102114721081
2014-09-11,280.31,3761617.0000,280.46,284.79,278.63,-0.0005348356271838311,2014,0.4780913579656748
2014-09-12,279.2,3323300.0000,280.5,282.39,277.0,-0.004634581105169381,2014,0.46366944733929605
2014-09-15,253.86,16433840.0000,274.37,274.4,249.13,-0.0747530706709917,2014,0.21700960096467373
2014-09-16,260.74,8297454.0000,255.15,262.46,252.42,0.02190868116794044,2014,0.5570422087194533
2014-09-17,261.38,5172994.0000,262.41,264.7,259.5,-0.003925155291338095,2014,0.4661650353552008
2014-09-18,263.82,3689477.0000,263.36,265.6,262.32,0.0017466585662210643,2014,0.486117101399888
2014-09-19,259.32,6800975.0000,257.99,261.43,255.27,0.005155238575138509,2014,0.498107659476099
2014-09-22,250.03,8209186.0000,255.0,256.02,244.71,-0.019490196078431367,2014,0.41141099554156346
2014-09-23,250.41,5656567.0000,245.22,253.8,245.0,0.02116466846097381,2014,0.5544249523989377
2014-09-24,252.14,3745005.0000,251.12,252.84,247.04,0.0040618031220133076,2014,0.4942612186505983
2014-09-25,246.95,4832853.0000,252.52,254.96,246.1,-0.02205765879930311,2014,0.4023792841595277
2014-09-26,246.6,3794912.0000,248.25,249.73,246.07,-0.006646525679758331,2014,0.4565919141129634
2014-09-29,245.26,4851868.0000,244.0,248.64,241.38,0.005163934426229471,2014,0.4981382493719664
2014-09-30,242.68,4236096.0000,246.92,247.65,240.1249,-0.017171553539607892,2014,0.419567417848507
2014-10-01,240.24,5940566.0000,242.2,242.66,235.65,-0.008092485549132864,2014,0.4515053778590844
2014-10-02,251.42,8988300.0000,250.2,252.79,245.36,0.0048760991207034326,2014,0.49712571455152366
2014-10-03,255.21,5403599.0000,253.06,256.5,251.033,0.008496008851655756,2014,0.5098596793538961
2014-10-06,260.62,7706193.0000,259.13,262.49,257.8,0.005750009647667229,2014,0.5001999199096369
2014-10-07,259.57,4478558.0000,258.53,261.46,255.73,0.0040227439755541735,2014,0.4941238180430725
2014-10-08,259.28,5046873.0000,260.1,262.88,252.64,-0.003152633602460784,2014,0.46888257936220157
2014-10-09,257.01,7339097.0000,262.25,265.54,254.4,-0.019980934223069624,2014,0.4096846977260206
2014-10-10,236.91,12885920.0000,244.64,245.89,235.2,-0.03159744931327661,2014,0.3688206140114225
2014-10-13,224.59,11251400.0000,238.57,238.9628,221.0,-0.058599153288343,2014,0.2738351658709468
2014-10-14,227.06,7099492.0000,228.25,232.47,223.0,-0.005213581599123758,2014,0.4616326639776757
2014-10-15,229.7,9118331.0000,220.0,230.99,217.32,0.04409090909090904,2014,0.6350739085693206
2014-10-16,226.35,5393830.0000,219.72,229.92,219.1,0.030174767886400854,2014,0.5861202977188001
2014-10-17,227.48,10547970.0000,233.38,234.77,226.55,-0.025280658154083493,2014,0.39104155383136135
2014-10-20,230.47,3489785.0000,226.72,232.4,225.51,0.016540225829216656,2014,0.5381572843960967
2014-10-21,235.34,4106596.0000,234.27,235.39,230.8,0.004567379519357977,2014,0.4960397138416935
2014-10-22,231.1,4116243.0000,233.19,237.39,230.56,-0.008962648484068799,2014,0.44844435562113805
2014-10-23,235.29,3486305.0000,234.655,236.28,232.0,0.0027061004453346016,2014,0.48949218531816563
2014-10-24,235.24,3458805.0000,236.27,237.8,231.2,-0.004359419308418339,2014,0.46463739982850444
2014-10-27,221.67,9532988.0000,234.25,234.61,220.31,-0.05370330843116334,2014,0.29105756110255404
2014-10-28,242.77,10443900.0000,229.6,244.6,228.25,0.05736062717770042,2014,0.6817535596141415
2014-10-29,238.1,4961013.0000,241.13,241.5,235.64,-0.01256583585617717,2014,0.4357692160229167
2014-10-30,238.66,3225881.0000,238.14,240.5,235.06,0.00218358948517683,2014,0.487654118440804
2014-10-31,241.7,3765160.0000,242.51,243.12,238.75,-0.003340068450785544,2014,0.46822322900854574
2014-11-03,242.59,4203208.0000,243.0,247.56,241.32,-0.0016872427983538954,2014,0.4740374689335248
2014-11-04,238.93,3673632.0000,240.49,242.35,236.53,-0.006486756206079264,2014,0.45715394438596346
2014-11-05,230.97,8497418.0000,241.0,241.36,230.53,-0.041618257261410795,2014,0.3335698411504914
2014-11-06,241.22,15336550.0000,234.49,246.69,228.5,0.028700584246662927,2014,0.5809344770835111
2014-11-07,240.2,5154893.0000,242.19,242.8399,237.2,-0.008216689376109703,2014,0.4510684589084489
2014-11-10,241.93,4563814.0000,239.11,242.88,236.8,0.01179373510099951,2014,0.521460280779931
2014-11-11,251.08,7946898.0000,242.55,251.82,242.0,0.035168006596578025,2014,0.6036853009125432
2014-11-12,249.1,5861639.0000,249.72,252.34,245.58,-0.002482780714400146,2014,0.4712389594195263
2014-11-13,251.7,6230288.0000,250.62,255.75,250.25,0.0043093129039980214,2014,0.49513189805596763
2014-11-14,258.68,6093385.0000,250.0,258.85,248.5,0.03472000000000003,2014,0.6021093223230015
2014-11-17,253.98,4017356.0000,257.49,259.0,252.02,-0.013631597343586233,2014,0.4320201254993746
2014-11-18,257.7,4467427.0000,255.86,259.99,255.51,0.007191432814820507,2014,0.5052704971450049
2014-11-19,247.74,7912956.0000,250.61,251.88,245.6,-0.01145205698096646,2014,0.43968722007514144
2014-11-20,248.71,3583496.0000,247.95,250.93,246.0,0.0030651340996169364,2014,0.490755178667808
2014-11-21,242.78,7462672.0000,252.21,252.78,242.17,-0.03738947702311568,2014,0.3484456647797319
2014-11-24,246.72,4780202.0000,245.2,247.6,240.64,0.006199021207177856,2014,0.5017794337151268
2014-11-25,248.09,3154710.0000,247.35,249.72,246.0905,0.0029917121487770732,2014,0.49049689804558094
2014-11-26,248.44,1980832.0000,248.34,249.0,246.6003,0.0004026737537247093,2014,0.4813892886727046
2014-11-28,244.52,2119688.0000,245.35,246.6899,242.52,-0.003382922355818154,2014,0.46807247936038093
2014-12-01,231.64,8603799.0000,241.16,242.47,229.01,-0.039475866644551376,2014,0.341106251927465
2014-12-02,231.43,5871559.0000,234.57,234.88,228.0,-0.013386196018246095,2014,0.4328833878654543
2014-12-03,229.3,5299675.0000,226.25,229.72,225.5,0.013480662983425465,2014,0.5273944840820949
2014-12-04,228.28,3862801.0000,228.6,230.9,227.81,-0.0013998250218722362,2014,0.47504853498801736
2014-12-05,223.71,6061390.0000,228.67,229.389,222.26,-0.021690645908951676,2014,0.4036703465271306
2014-12-08,214.36,9217376.0000,221.54,224.86,212.34,-0.03240949715626965,2014,0.36596402657718413
2014-12-09,216.89,9427065.0000,209.34,217.7294,204.27,0.0360657303907518,2014,0.6068432755712798
2014-12-10,209.84,7308173.0000,214.13,216.77,207.7,-0.020034558445803916,2014,0.4094960607113972
2014-12-11,208.88,6684459.0000,210.53,215.43,208.23,-0.00783736284615022,2014,0.4524028376748054
2014-12-12,207.0,7167174.0000,204.82,211.68,204.5,0.0106434918464994,2014,0.5174140038819937
2014-12-15,204.04,5195647.0000,209.29,209.8,202.67,-0.02508481054995461,2014,0.3917304982203006
2014-12-16,197.81,8416179.0000,200.89,203.68,195.37,-0.015331773607446784,2014,0.42603931760333524
2014-12-17,205.82,7363036.0000,193.06,206.65,192.65,0.06609344245312333,2014,0.7124734865206063
2014-12-18,218.26,7465122.0000,212.38,218.44,211.8,0.027686222808174007,2014,0.5773661994703554
2014-12-19,219.29,6902061.0000,220.19,220.4,214.5,-0.004087379081702192,2014,0.46559437139114107
2014-12-22,222.6,4802547.0000,220.0,224.06,218.26,0.011818181818181792,2014,0.5215462784039796
2014-12-23,220.97,4509545.0000,223.81,224.315,219.5242,-0.0126893347035432,2014,0.4353347770196328
2014-12-24,222.26,1333518.0000,219.77,222.5,219.25,0.011330026846248262,2014,0.5198290675637333
2014-12-26,227.82,3324437.0000,221.51,228.5,221.5,0.028486298586971253,2014,0.580180672085327
2014-12-29,225.71,2802982.0000,226.9,227.91,224.02,-0.005244601145879232,2014,0.46152354473274193
2014-12-30,222.23,2898272.0000,223.99,225.654,221.4,-0.00785749363810893,2014,0.45233202242931625
2014-12-31,222.41,2392947.0000,223.09,225.68,222.25,-0.0030480971805101386,2014,0.4692503131502304
2015-01-02,219.31,4753239.0000,222.87,223.25,213.26,-0.015973437429891876,2015,0.42378209984453163
2015-01-05,210.09,5355485.0000,214.55,216.5,207.1626,-0.020787695175949698,2015,0.4068467082894165
2015-01-06,211.28,6257651.0000,210.06,214.2,204.21,0.005807864419689607,2015,0.5004034389709777
2015-01-07,210.95,2965330.0000,213.35,214.78,209.78,-0.011249121162409214,2015,0.4404010990839334
2015-01-08,210.615,3434901.0000,212.81,213.7999,210.01,-0.010314364926460191,2015,0.4436893448944834
2015-01-09,206.66,4591310.0000,208.92,209.98,204.96,-0.010817537813517093,2015,0.44191930466986007
2015-01-12,202.21,5945607.0000,203.05,204.47,199.25,-0.004136912090618091,2015,0.4654201262748341
2015-01-13,204.25,4247704.0000,203.32,207.61,200.911,0.004574070430847958,2015,0.49606325084613323
2015-01-14,192.69,11516340.0000,185.83,195.2,185.0,0.036915460367002016,2015,0.6098324196144503
2015-01-15,191.87,5204777.0000,194.49,195.7499,190.0,-0.013471129621060231,2015,0.43258461204253085
2015-01-16,193.07,3590855.0000,190.7,194.49,189.65,0.012427897220765625,2015,0.5236911093674645
2015-01-20,191.93,4490681.0000,193.87,194.1199,187.04,-0.01000670552432041,2015,0.44477161608054866
2015-01-21,196.57,4144121.0000,189.55,198.68,189.51,0.03703508309153248,2015,0.6102532233573474
2015-01-22,201.62,4103753.0000,197.0,203.24,195.2,0.023451776649746216,2015,0.5624704445077654
2015-01-23,201.29,3441052.0000,200.29,203.5,198.33,0.004992760497278946,2015,0.4975361009902811
2015-01-26,206.55,3231121.0000,201.83,208.62,201.05,0.02338601793588663,2015,0.562239121295317
2015-01-27,205.98,2777926.0000,204.42,208.03,203.3,0.007631347226298808,2015,0.5068180093892805
2015-01-28,199.37,3139481.0000,206.11,206.368,198.42,-0.03270098491096991,2015,0.3649386433260666
2015-01-29,205.2,3542577.0000,201.07,205.98,196.5,0.02054011040931017,2015,0.5522279085945248
2015-01-30,203.6,3001268.0000,203.96,207.47,203.0,-0.0017650519709747677,2015,0.4737637551287346
2015-02-02,210.94,4143850.0000,203.97,211.9499,203.3,0.03417169191547776,2015,0.6001805074165243
2015-02-03,218.36,4815834.0000,213.22,220.37,211.27,0.024106556608198174,2015,0.564773801653092
2015-02-04,218.55,3304417.0000,218.29,221.479,216.8,0.001191076091438084,2015,0.48416269695211744
2015-02-05,220.99,3518316.0000,219.88,225.48,219.638,0.005048208113516525,2015,0.49773115226117537
2015-02-06,217.36,3235856.0000,222.0,223.4,216.5001,-0.02090090090090084,2015,0.4064484779952661
2015-02-09,217.48,3469776.0000,215.38,217.93,211.99,0.00975020893304854,2015,0.5142716511649685
2015-02-10,216.29,5348862.0000,217.55,220.5,215.0,-0.005791772006435391,2015,0.4595987303044626
2015-02-11,212.8,9053083.0000,212.21,214.74,207.28,0.0027802648320060476,2015,0.48975307764964804
2015-02-12,202.88,15626830.0000,193.57,203.0882,193.28,0.048096295913622994,2015,0.6491638883232929
2015-02-13,203.77,6148207.0000,202.9,205.99,200.91,0.004287826515524912,2015,0.4950563141505992
2015-02-17,204.35,3964555.0000,205.7,205.7,201.5,-0.006562955760816696,2015,0.4568858928266425
2015-02-18,204.46,2710898.0000,204.17,206.17,202.6,0.0014203849733066586,2015,0.48496935000360597
2015-02-19,211.705,5137203.0000,205.0,212.44,203.75,0.032707317073170795,2015,0.5950291917524978
2015-02-20,217.11,5978376.0000,210.78,217.6,209.81,0.030031312268716255,2015,0.5856156556359663
2015-02-23,207.335,8487131.0000,215.66,218.2,206.33,-0.03860242975053319,2015,0.3441787911597058
2015-02-24,204.11,6587298.0000,207.29,207.29,201.7,-0.015340826860919381,2015,0.42600747045253995
