date,close,volume,open,high,low,change
2013-05-14,83.24,37103240.0000,94.22,97.12,81.15,-5.193621867881552
2013-05-15,84.842,16642860.0000,81.8,86.88,78.11,1.9245555021624265
2013-05-16,92.248,21577970.0000,94.7,95.0,88.66,8.729167157775636
2013-05-17,91.5,18986880.0000,92.5,94.4399,87.5,-0.81085768797156
2013-05-20,89.94,8326361.0000,91.12,92.5,88.63,-1.7049180327868878
2013-05-21,87.59,8996046.0000,88.5,89.99,85.2801,-2.6128530131198513
2013-05-22,87.24,8564386.0000,86.37,90.96,85.5,-0.3995889941774272
2013-05-23,92.73,12015700.0000,84.805,93.01,83.05,6.292984869326008
2013-05-24,97.08,16077980.0000,92.6,97.95,92.0,4.691038498867674
2013-05-28,110.334,19596090.0000,101.55,110.75,100.3,13.652657601977754
2013-05-29,104.629,25061470.0000,113.55,114.9,99.0,-5.170663621367845
2013-05-30,104.95,16129720.0000,102.46,109.54,101.2,0.3067983063968861
2013-05-31,97.76,15145370.0000,106.26,106.44,97.73,-6.850881372081942
2013-06-03,92.59,19134000.0000,97.62,97.62,88.25,-5.28846153846154
2013-06-04,94.84,8837894.0000,92.75,96.42,92.4001,2.4300680419051734
2013-06-05,95.37,12209560.0000,93.66,97.9699,89.11,0.558835934204978
2013-06-06,97.35,9509080.0000,95.25,99.27,95.11,2.0761245674740376
2013-06-07,102.04,10706180.0000,98.0,102.9,96.7,4.817668207498729
2013-06-10,100.05,9207140.0000,98.93,102.52,98.57,-1.9502156017248227
2013-06-11,94.47,7391870.0000,98.18,98.68,94.05,-5.577211394302847
2013-06-12,97.73,9184497.0000,96.8,100.48,95.75,3.45083095162486
2013-06-13,98.18,5961343.0000,99.0,99.28,95.1201,0.46045226644838105
2013-06-14,100.3,6561448.0000,100.0,102.52,99.33,2.1592992462823286
2013-06-17,102.2,7063642.0000,103.6,104.75,101.2,1.8943170488534455
2013-06-18,103.39,8793233.0000,101.75,103.98,99.2,1.1643835616438334
2013-06-19,104.68,8578292.0000,102.06,106.67,102.01,1.2477028726182477
2013-06-20,100.65,10103660.0000,104.65,107.13,99.45,-3.8498280473824997
2013-06-21,99.55,11702490.0000,103.7,103.7,97.5,-1.0928961748633963
2013-06-24,101.49,7115222.0000,96.5,102.87,95.3,1.9487694625816152
2013-06-25,102.4,5845857.0000,103.1,104.2,100.55,0.8966400630604107
2013-06-26,105.72,6592090.0000,103.8,105.8699,102.66,3.2421874999999933
2013-06-27,109.25,8738707.0000,106.75,110.25,106.132,3.339008702232313
2013-06-28,107.36,5747803.0000,108.57,109.44,106.71,-1.7299771167048061
2013-07-01,117.179,10882830.0000,109.36,117.77,109.15,9.145864381520122
2013-07-02,117.82,12061590.0000,118.255,121.89,115.5,0.5470263443108331
2013-07-03,115.24,4806662.0000,118.0,119.25,114.27,-2.189781021897809
2013-07-05,120.09,6815232.0000,118.32,120.28,115.7,4.208608122179807
2013-07-08,121.61,7804363.0000,121.37,122.1799,118.82,1.2657173786326887
2013-07-09,123.45,8567075.0000,124.64,125.32,121.91,1.5130334676424666
2013-07-10,122.27,5692372.0000,123.19,123.25,120.79,-0.9558525718914594
2013-07-11,125.61,7480691.0000,124.88,126.09,122.35,2.731659442218045
2013-07-12,129.9,11341990.0000,125.5,129.94,124.51,3.4153331741103465
2013-07-15,127.26,9914409.0000,133.03,133.259,126.82,-2.0323325635103933
2013-07-16,109.05,32325350.0000,126.28,126.32,107.3,-14.309288071664314
2013-07-17,120.25,25994150.0000,106.52,121.62,104.5,10.27051811095828
2013-07-18,119.03,11364370.0000,120.97,122.73,116.18,-1.0145530145530137
2013-07-19,119.68,5883963.0000,118.5,120.55,116.51,0.546080819961359
2013-07-22,122.43,9797193.0000,119.89,126.68,119.88,2.2977941176470584
2013-07-23,122.74,7735416.0000,124.0,125.56,121.82,0.25320591358326233
2013-07-24,121.7,6866543.0000,124.47,124.5,119.56,-0.8473195372331694
2013-07-25,124.07,5283874.0000,120.4,124.75,120.19,1.9474116680361464
2013-07-26,129.39,9627227.0000,128.14,130.68,126.61,4.287901990811633
2013-07-29,134.62,9678085.0000,129.32,135.37,128.25,4.042043434577648
2013-07-30,131.74,13119920.0000,134.8,137.49,128.18,-2.139355222106667
2013-07-31,134.28,6338258.0000,132.57,134.975,131.45,1.9280400789433672
2013-08-01,135.55,5307491.0000,135.0,136.52,132.631,0.9457849270181786
2013-08-02,138.0,6221159.0000,134.59,138.25,133.61,1.8074511250461
2013-08-05,144.68,10170820.0000,140.01,144.89,139.65,4.840579710144932
2013-08-06,142.15,9252258.0000,144.75,145.73,141.1,-1.7486867569809241
2013-08-07,134.23,17818600.0000,141.89,141.95,132.36,-5.571579317622241
2013-08-08,153.48,27233590.0000,154.355,158.88,150.46,14.341056395738658
2013-08-09,153.0,8926196.0000,152.4,155.95,151.25,-0.3127443315089848
2013-08-12,147.38,14885790.0000,149.43,150.5,142.05,-3.6732026143790875
2013-08-13,145.43,8724841.0000,149.5,149.84,144.45,-1.3231103270457245
2013-08-14,139.36,11680010.0000,142.72,144.8399,138.05,-4.1738293337000565
2013-08-15,139.67,10179070.0000,136.4301,143.5999,135.0,0.22244546498275966
2013-08-16,142.0,7093792.0000,141.63,143.907,140.97,1.6682179422925558
2013-08-19,144.9,8021902.0000,143.427,147.38,142.83,2.0422535211267645
2013-08-20,149.58,6387825.0000,148.65,149.78,147.0,3.229813664596278
2013-08-21,147.86,6249798.0000,150.0,150.3091,146.25,-1.1498863484423043
2013-08-22,157.1,10544220.0000,149.22,157.48,148.14,6.249154605708088
2013-08-23,161.839,12913320.0000,157.0,162.3,155.0,3.016549968173141
2013-08-26,164.22,24071200.0000,165.15,173.0,160.25,1.471215220064385
2013-08-27,167.01,17515670.0000,162.3,168.8,160.9501,1.69894044574351
2013-08-28,166.45,14713320.0000,169.06,171.5,163.25,-0.3353092629183895
2013-08-29,166.06,9435470.0000,164.215,167.75,162.51,-0.23430459597475903
2013-08-30,169.0,10997830.0000,166.37,169.21,163.96,1.770444417680355
2013-09-03,168.94,12021470.0000,173.4,173.7,166.4,-0.035502958579883
2013-09-04,170.622,11447440.0000,169.77,171.62,165.56,0.9956197466556271
2013-09-05,169.93,6685292.0000,170.1,171.5,168.25,-0.405574896554962
2013-09-06,166.97,8601839.0000,168.57,169.7,165.15,-1.7418937209439225
2013-09-09,160.7,14311250.0000,163.12,164.5,158.51,-3.755165598610535
2013-09-10,166.37,8947680.0000,161.45,167.5,160.63,3.5283136278780436
2013-09-11,163.52,5815497.0000,166.41,167.895,162.13,-1.7130492276251692
2013-09-12,164.93,6095815.0000,164.0,166.76,160.51,0.8622798434442249
2013-09-13,165.54,5396873.0000,162.77,166.37,162.16,0.36985387740252545
2013-09-16,166.58,7579727.0000,168.0,170.85,165.85,0.6282469493778062
2013-09-17,166.23,5496924.0000,165.08,168.42,163.361,-0.2101092568135567
2013-09-18,166.218,5322343.0000,167.07,167.45,164.2,-0.0072189135535104705
2013-09-19,177.92,15577020.0000,170.8,180.47,169.08,7.040152089424731
2013-09-20,183.39,13375710.0000,178.9,185.83,178.56,3.074415467625899
2013-09-23,181.11,8172719.0000,184.48,185.48,177.11,-1.2432520857189449
2013-09-24,182.33,6272442.0000,179.14,184.96,177.65,0.673623764562972
2013-09-25,185.238,8235227.0000,183.56,186.3,180.5,1.594910327428282
2013-09-26,188.64,6614193.0000,186.7,189.68,185.611,1.8365562141677123
2013-09-27,190.9,5915047.0000,187.52,191.28,186.43,1.1980491942324107
2013-09-30,193.37,8923283.0000,189.0,194.5,188.0,1.2938711367207956
2013-10-01,193.0,7754694.0000,193.96,194.23,188.37,-0.19134302115116333
2013-10-02,180.95,20717780.0000,188.59,191.83,175.4,-6.243523316062182
2013-10-03,173.31,23764970.0000,175.045,179.69,168.0,-4.2221608179054915
2013-10-04,180.98,14367650.0000,176.4,181.18,172.65,4.4255957532744725
2013-10-07,183.07,11461000.0000,182.46,186.73,180.26,1.154823737429552
2013-10-08,174.73,13724220.0000,184.4,185.93,173.21,-4.555634456765174
2013-10-09,168.78,15301220.0000,174.73,174.99,161.5,-3.4052538201797
2013-10-10,172.93,8836616.0000,173.09,175.75,169.69,2.458822135324094
2013-10-11,178.7,8296133.0000,172.75,179.288,171.2,3.336610189093842
2013-10-14,179.72,7757278.0000,175.0,182.5,174.15,0.5707890318970399
2013-10-15,183.94,10955250.0000,185.28,188.789,183.18,2.34809703983975
2013-10-16,183.56,8189484.0000,184.9,187.3,182.09,-0.20658910514297896
2013-10-17,182.802,6689169.0000,183.54,184.8,180.99,-0.41294399651340696
2013-10-18,183.4,5907096.0000,184.15,185.96,182.52,0.3271299001105093
2013-10-21,172.6,11517300.0000,183.28,183.39,171.0,-5.888767720828795
2013-10-22,171.54,11385930.0000,170.5,177.78,166.11,-0.6141367323290859
2013-10-23,164.5,13319270.0000,168.91,171.81,160.15,-4.103999067272935
2013-10-24,173.15,10782700.0000,165.0,174.5,162.8255,5.258358662613985
2013-10-25,169.66,7577453.0000,174.21,174.5,166.8,-2.0155934161132016
2013-10-28,162.86,7807152.0000,170.18,170.5,162.2,-4.008016032064118
2013-10-29,164.47,14083380.0000,162.76,165.4458,153.0,0.9885791477342412
2013-10-30,159.22,8373362.0000,164.63,167.6799,158.17,-3.192071502401654
2013-10-31,159.94,9332945.0000,155.67,162.44,153.3,0.4522044969224964
2013-11-01,162.17,7160261.0000,163.0,165.9,160.41,1.3942728523196135
2013-11-04,175.2,13053120.0000,165.0,175.3899,164.22,8.034778319047915
2013-11-05,176.81,21714180.0000,180.0,181.43,171.3601,0.9189497716895055
2013-11-06,151.16,31029770.0000,154.81,160.73,146.355,-14.50709801481817
2013-11-07,139.772,22187220.0000,144.19,145.65,137.62,-7.533739084413869
2013-11-08,137.95,22446140.0000,136.48,140.6,132.32,-1.3035514981541387
2013-11-11,144.698,13964490.0000,141.0,145.42,137.1,4.891627401232344
2013-11-12,137.8,14904150.0000,144.69,144.7,136.18,-4.767170244232813
2013-11-13,138.7,12619540.0000,140.84,142.37,136.3425,0.6531204644412026
2013-11-14,137.6,12162530.0000,138.92,140.4,134.111,-0.7930785868781502
2013-11-15,135.45,9870719.0000,136.85,137.95,134.35,-1.5625000000000042
2013-11-18,121.58,23052140.0000,135.27,135.45,119.61,-10.23994093761535
2013-11-19,126.09,19783890.0000,119.43,129.0,119.22,3.7094916927126214
2013-11-20,121.11,13830110.0000,126.08,127.45,119.06,-3.9495598382108046
2013-11-21,122.1,11890950.0000,122.89,124.789,120.25,0.8174386920980884
2013-11-22,121.38,11095140.0000,121.58,122.75,117.93,-0.5896805896805888
2013-11-25,120.84,10257990.0000,124.5,125.84,120.3,-0.4448838358872896
2013-11-26,120.5,13869230.0000,119.38,122.72,116.1,-0.2813637868255573
2013-11-27,126.94,12342800.0000,121.31,126.95,119.52,5.3443983402489605
2013-11-29,127.28,9716219.0000,129.77,130.59,126.98,0.2678430754687281
2013-12-02,124.17,7642470.0000,126.35,128.55,123.931,-2.4434318038969196
2013-12-03,144.7,25620170.0000,132.68,144.94,131.59,16.533784327937497
2013-12-04,138.95,13121620.0000,144.32,144.43,137.13,-3.973738769868694
2013-12-05,140.48,9277795.0000,140.15,143.35,139.5,1.1011155091759635
2013-12-06,137.36,7881590.0000,141.51,142.49,136.3,-2.220956719817751
2013-12-09,141.6,9014394.0000,137.0,141.7,134.21,3.086779266161896
2013-12-10,142.19,10725610.0000,140.05,145.87,139.86,0.41666666666666907
2013-12-11,139.65,7128291.0000,141.88,143.05,139.49,-1.786342218158796
2013-12-12,147.47,10741360.0000,139.7,148.24,138.53,5.599713569638377
2013-12-13,147.654,10590620.0000,148.05,151.8,147.32,0.12477113989285786
2013-12-16,147.94,6660961.0000,148.48,150.43,146.1,0.19369607325233407
2013-12-17,152.46,10472460.0000,147.58,154.63,146.3235,3.055292686224152
2013-12-18,147.98,11565140.0000,152.24,154.9,145.95,-2.938475665748405
2013-12-19,140.72,12730030.0000,146.9,147.0,139.1,-4.906068387619943
2013-12-20,143.24,7352177.0000,141.58,144.35,141.58,1.7907902217168918
2013-12-23,143.55,5330909.0000,144.85,146.24,142.601,0.21641999441496945
2013-12-24,151.41,9941485.0000,150.0,154.97,149.82,5.4754440961337405
2013-12-26,155.5,7111247.0000,155.04,158.0,154.29,2.7012746846311364
2013-12-27,151.12,5459669.0000,155.3,155.4999,150.8,-2.816720257234724
2013-12-30,152.44,4461968.0000,151.12,154.81,150.75,0.8734780307040717
2013-12-31,150.429,4262398.0000,152.32,153.2,148.661,-1.319207557071632
2014-01-02,150.1,6188202.0000,149.8,152.4769,146.55,-0.21870782894256274
2014-01-03,149.56,4691589.0000,150.0,152.19,148.601,-0.3597601598933991
2014-01-06,147.0,5361072.0000,150.0,150.4,145.24,-1.7116876170098974
2014-01-07,149.36,5034083.0000,147.62,150.4,145.25,1.6054421768707576
2014-01-08,151.28,6154868.0000,148.85,153.7,148.76,1.2854847348687648
2014-01-09,147.53,5380624.0000,152.5,153.43,146.85,-2.478847170809096
2014-01-10,145.7199,7445861.0000,148.46,148.9,142.25,-1.226936894191016
2014-01-13,139.34,6314832.0000,145.78,147.0,137.82,-4.37819405585647
2014-01-14,161.27,27558800.0000,140.5,162.0,136.671,15.738481412372618
2014-01-15,164.13,20461310.0000,168.45,172.23,162.1,1.7734234513548615
2014-01-16,170.97,11957980.0000,162.5,172.7,162.4,4.167428258088103
2014-01-17,170.01,9205616.0000,170.19,173.2,167.95,-0.5615020178978815
2014-01-21,176.68,9550446.0000,171.24,177.29,170.81,3.9232986294923924
2014-01-22,178.56,7021769.0000,177.81,180.319,174.76,1.064070636178399
2014-01-23,181.5,7863768.0000,177.23,182.38,173.42,1.6465053763440847
2014-01-24,174.6,7684134.0000,177.85,180.48,173.531,-3.801652892561987
2014-01-27,169.62,8714715.0000,175.16,177.92,164.71,-2.8522336769759393
2014-01-28,178.38,6090396.0000,171.5,178.98,171.0,5.164485320127338
2014-01-29,175.23,5934083.0000,175.3,179.09,173.131,-1.7658930373360273
2014-01-30,182.84,8562363.0000,178.0,184.78,177.01,4.342863664897571
2014-01-31,181.41,6507957.0000,178.85,186.0,178.5146,-0.7821045723036572
2014-02-03,177.11,6764261.0000,182.89,184.8797,175.16,-2.370321371478961
2014-02-04,178.73,4685739.0000,180.7,181.6,176.2,0.9146857884930134
2014-02-05,174.42,7267674.0000,178.3,180.59,169.36,-2.4114586247412313
2014-02-06,178.38,5840728.0000,176.3,180.11,176.0,2.270381836945309
2014-02-07,186.53,8951247.0000,181.01,186.63,179.6,4.56889785850432
2014-02-10,196.56,12963450.0000,189.34,199.3,189.32,5.377151128504798
2014-02-11,196.62,10681830.0000,198.97,202.2,192.7,0.03052503052503168
2014-02-12,195.32,5171888.0000,195.78,198.269,194.32,-0.661173837859837
2014-02-13,199.63,8024948.0000,193.34,202.72,193.25,2.206635265205817
2014-02-14,198.23,6164371.0000,198.1,201.88,197.0,-0.701297400190355
2014-02-18,203.7,9327414.0000,205.244,206.0,201.3601,2.7594208747414615
2014-02-19,193.64,16038700.0000,203.7,203.7,193.41,-4.9386352479135995
2014-02-20,209.97,18000940.0000,215.01,215.21,206.27,8.433174963850451
2014-02-21,209.6,7817352.0000,211.64,213.98,209.19,-0.1762156498547433
2014-02-24,217.65,8286273.0000,208.76,218.36,208.32,3.8406488549618376
2014-02-25,248.0,32648710.0000,230.0,259.2,228.45,13.944406156673555
2014-02-26,253.0,24535130.0000,258.58,265.0,247.5,2.0161290322580645
2014-02-27,252.54,17939220.0000,261.25,261.9,248.33,-0.18181818181818496
2014-02-28,244.81,14585150.0000,249.65,252.68,242.55,-3.0609012433673835
2014-03-03,250.56,13083260.0000,237.26,251.65,234.99,2.3487602630611493
2014-03-04,254.84,8739446.0000,258.48,260.0,252.83,1.708173690932312
2014-03-05,252.66,5932037.0000,256.72,256.99,251.8,-0.8554387066394628
2014-03-06,252.94,7356920.0000,254.14,257.5,249.45,0.11082086598591036
2014-03-07,246.21,7806564.0000,252.94,254.85,244.41,-2.660710049814181
2014-03-10,238.84,7725236.0000,242.7,243.0,236.06,-2.993379635270706
2014-03-11,234.41,8792986.0000,236.5,244.6,232.4262,-1.8547981912577487
2014-03-12,241.49,9779276.0000,231.5,247.5,231.11,3.020348961221796
2014-03-13,237.79,6223150.0000,243.79,244.19,234.0,-1.5321545405606927
2014-03-14,230.97,8254035.0000,235.29,236.9365,228.32,-2.868076874553174
2014-03-17,233.98,5898403.0000,234.95,237.93,230.5,1.3031995497250686
2014-03-18,240.04,6231210.0000,236.95,241.5,235.02,2.589964954269597
2014-03-19,235.84,5063434.0000,241.39,241.55,233.51,-1.7497083819363393
2014-03-20,234.91,3811031.0000,236.16,239.25,233.36,-0.3943351424694737
2014-03-21,228.89,8214207.0000,236.02,236.2,227.5,-2.5626835809458988
2014-03-24,220.17,11327430.0000,229.75,229.9,210.27,-3.809690244222115
2014-03-25,220.44,7852386.0000,224.14,227.05,217.9,0.12263251124131817
2014-03-26,212.96,6886279.0000,221.95,222.6,211.3501,-3.393213572854287
2014-03-27,207.32,9493537.0000,212.37,213.6,203.0,-2.6483846731780685
2014-03-28,212.37,9666658.0000,212.8,216.72,210.27,2.4358479644993305
2014-03-31,208.45,8367389.0000,216.5,216.75,206.39,-1.8458350991194687
2014-04-01,216.97,7353574.0000,209.02,218.16,208.58,4.087311105780768
2014-04-02,230.29,10738310.0000,220.0,230.89,218.05,6.139097571092774
2014-04-03,225.4,10908080.0000,230.3,235.73,222.0,-2.123409613964995
2014-04-04,212.225,11320310.0000,226.01,228.27,211.25,-5.845164152617573
2014-04-07,207.52,9828543.0000,205.81,216.2,203.51,-2.2169866886559
2014-04-08,215.46,6874813.0000,210.05,216.4899,206.42,3.826137239784116
2014-04-09,216.93,5139881.0000,216.76,218.45,210.89,0.6822612085769975
2014-04-10,204.19,7187816.0000,216.82,217.5,203.7901,-5.872862213617299
2014-04-11,203.78,9065584.0000,200.61,207.0,198.6,-0.2007933787159002
2014-04-14,198.09,7685123.0000,207.6,208.44,194.41,-2.7922269113750113
2014-04-15,193.91,13653420.0000,199.09,199.29,184.32,-2.110151951133327
2014-04-16,199.11,7191261.0000,197.0,199.99,190.82,2.681656438553977
2014-04-17,198.12,5924244.0000,199.61,202.29,194.08,-0.4972125960524379
2014-04-21,204.38,5253883.0000,197.08,206.2,194.0,3.1597011911972492
2014-04-22,218.64,9794687.0000,206.36,219.33,205.01,6.977199334572851
2014-04-23,207.99,7268439.0000,216.33,216.74,207.0,-4.871020856201966
2014-04-24,207.86,5491680.0000,210.81,212.8,203.2,-0.06250300495215896
2014-04-25,199.85,6981460.0000,202.0,206.7,197.65,-3.853555277590695
2014-04-28,198.51,7033657.0000,200.0,203.7899,190.5,-0.6705028771578702
2014-04-29,206.92,5777233.0000,198.21,207.149,195.5301,4.236562389804038
2014-04-30,207.89,4432163.0000,203.6,208.16,201.28,0.4687802049101097
2014-05-01,207.73,5435136.0000,207.08,214.02,205.69,-0.07696377892154341
2014-05-02,210.91,4082110.0000,208.6,211.36,206.52,1.5308332932171602
2014-05-05,216.61,5141376.0000,209.48,217.69,208.52,2.702574557868293
2014-05-06,207.28,5620063.0000,216.6,218.6596,206.85,-4.307280365634095
2014-05-07,201.35,9790232.0000,209.64,210.2,197.25,-2.8608645310690886
2014-05-08,178.59,20019100.0000,182.0,194.4,178.0,-11.303700024832377
2014-05-09,182.26,8479005.0000,179.86,183.4,177.22,2.0549862814267246
2014-05-12,184.67,6993022.0000,183.87,187.19,179.88,1.3222868429715773
2014-05-13,190.16,7084879.0000,183.76,191.34,183.0,2.9728705258027883
2014-05-14,190.62,5406485.0000,188.95,193.48,187.1,0.2419015565839335
2014-05-15,188.59,6034175.0000,189.98,192.6599,185.3,-1.0649459657958247
2014-05-16,191.56,4483793.0000,188.95,192.04,187.72,1.5748449016384742
2014-05-19,196.09,4561228.0000,190.72,196.89,190.0,2.3647943203173947
2014-05-20,195.3,5543292.0000,196.94,199.33,193.0701,-0.40287623030240804
2014-05-21,199.45,5279959.0000,196.18,199.87,194.79,2.1249359959037264
2014-05-22,204.88,6211225.0000,200.35,206.88,199.5604,2.722486838806722
2014-05-23,207.3,4006375.0000,204.53,207.76,202.5,1.1811792268645138
2014-05-27,211.56,5341031.0000,208.52,213.87,207.7,2.054992764109981
2014-05-28,210.24,5493348.0000,210.02,212.77,205.26,-0.6239364719228555
2014-05-29,210.24,3689058.0000,210.57,212.49,207.72,0.0
2014-05-30,207.77,5575300.0000,210.3,214.8,207.02,-1.1748477929984773
2014-06-02,204.7,4652328.0000,207.33,209.35,201.67,-1.4775954180103101
2014-06-03,204.94,3851031.0000,203.49,208.0,202.59,0.11724474841231516
2014-06-04,203.99,3426272.0000,204.35,206.26,200.396,-0.46355030740704045
2014-06-05,206.9,4050298.0000,204.47,209.2,204.05,1.4265405166919929
2014-06-06,208.171,3072420.0000,209.75,210.81,207.18,0.6143064282261897
2014-06-09,205.31,2797244.0000,207.95,209.99,204.2,-1.3743508942167688
2014-06-10,202.3,3512577.0000,204.43,206.97,201.55,-1.4660756904193615
2014-06-11,204.47,3972835.0000,201.5,205.0,199.251,1.0726643598615855
2014-06-12,203.52,5990869.0000,205.1,209.88,202.71,-0.46461583606396467
2014-06-13,206.42,3538580.0000,204.78,206.79,201.584,1.4249213836477874
2014-06-16,224.61,13179430.0000,206.76,225.49,206.26,8.812130607499286
2014-06-17,231.67,13245010.0000,224.11,235.54,222.85,3.1432260362405833
2014-06-18,227.12,6935728.0000,231.5,231.71,226.12,-1.9640005179781514
2014-06-19,227.79,8787412.0000,228.88,235.31,227.0,0.2949982388164792
2014-06-20,229.59,4833831.0000,228.52,231.29,226.2,0.7902015013828577
2014-06-23,237.22,7786840.0000,229.51,238.99,228.22,3.32331547541269
2014-06-24,232.5,8072941.0000,238.97,241.88,231.6278,-1.9897141893600871
2014-06-25,236.891,5797647.0000,233.05,237.55,230.24,1.8886021505376307
2014-06-26,235.6,5115863.0000,237.17,240.4,234.211,-0.5449763815425647
2014-06-27,239.06,5630478.0000,234.69,240.0,234.5001,1.4685908319185095
2014-06-30,240.06,4827429.0000,239.55,244.49,239.0,0.4183050280264369
2014-07-01,239.72,4335572.0000,242.46,243.44,238.7,-0.1416312588519551
2014-07-02,229.425,8023360.0000,240.66,242.33,227.07,-4.29459369264141
2014-07-03,229.25,5166716.0000,231.29,231.8984,224.0,-0.07627765064836498
2014-07-07,222.66,5890031.0000,227.5,229.78,220.4,-2.8745910577971663
2014-07-08,219.07,7835876.0000,218.65,220.96,214.27,-1.6123237222671352
2014-07-09,223.06,4109200.0000,221.27,224.22,219.21,1.8213356461405075
2014-07-10,219.46,4860182.0000,217.18,222.22,216.04,-1.6139155384201533
2014-07-11,218.13,3299420.0000,220.61,221.6,217.6,-0.6060329900665326
2014-07-14,226.7,7197985.0000,219.99,228.79,215.4502,3.928849768486679
2014-07-15,219.58,5714611.0000,226.73,227.65,218.1,-3.14071460079399
2014-07-16,217.16,4041669.0000,221.82,224.8,216.82,-1.1021040167592748
2014-07-17,215.4,4647517.0000,216.16,220.55,213.6,-0.81046233192116
2014-07-18,220.0201,4251431.0000,215.95,221.21,215.93,2.144893221912724
2014-07-21,220.54,3820853.0000,217.25,223.21,216.72,0.23629659290218416
2014-07-22,219.58,2726970.0000,222.19,223.3,219.1113,-0.43529518454701166
2014-07-23,222.49,3076389.0000,220.01,224.75,219.43,1.3252573094088698
2014-07-24,223.54,3112168.0000,223.25,225.1,220.8,0.47193132275607125
2014-07-25,223.57,3086412.0000,222.72,226.97,221.75,0.013420416927619727
2014-07-28,224.82,6500081.0000,224.25,232.0,221.402,0.5591090038913986
2014-07-29,225.01,3379790.0000,226.61,228.3,224.86,0.0845120540877136
2014-07-30,228.92,4913849.0000,221.92,229.6,221.04,1.7377005466423698
2014-07-31,223.3,7578882.0000,229.26,231.4,221.5,-2.4550061156735876
2014-08-01,233.27,11890160.0000,226.09,237.5,226.0,4.464845499328257
2014-08-04,238.52,5958085.0000,234.38,240.5,233.27,2.250610880096026
2014-08-05,238.49,5374539.0000,237.47,242.99,235.69,-0.012577561630052464
2014-08-06,248.9301,9215111.0000,238.9,251.42,238.58,4.377583965784729
2014-08-07,252.39,7446499.0000,250.12,256.688,249.12,1.3899082513524785
2014-08-08,248.13,5087861.0000,251.16,251.76,246.5,-1.687864019969092
2014-08-11,259.32,8062178.0000,255.48,263.74,255.0,4.509732801354128
2014-08-12,259.96,6375347.0000,258.08,260.3,254.5801,0.2467993213018612
2014-08-13,260.31,6896614.0000,262.01,265.64,259.61,0.13463609786121816
2014-08-14,261.38,4116762.0000,262.49,263.0,256.5,0.41104836541046946
2014-08-15,262.01,3855470.0000,261.48,262.09,258.5,0.2410283877878933
2014-08-18,259.94,5830865.0000,263.25,267.26,259.75,-0.7900461814434538
2014-08-19,256.76,5332746.0000,258.87,259.33,251.62,-1.2233592367469441
2014-08-20,255.71,3012856.0000,254.67,258.74,253.0,-0.40894220283532595
2014-08-21,254.34,2910671.0000,256.52,258.8,253.26,-0.5357631692151282
2014-08-22,256.78,2833061.0000,254.54,256.9499,252.61,0.9593457576472317
2014-08-25,262.55,4304272.0000,258.19,263.68,258.19,2.247059739855144
2014-08-26,261.74,3812541.0000,264.98,265.5,261.66,-0.3085126642544286
2014-08-27,263.25,2983830.0000,263.5,264.24,260.29,0.5769083823641747
2014-08-28,263.86,2843648.0000,261.89,264.48,261.64,0.23171889838557022
2014-08-29,269.7,6436176.0000,268.7,272.0,267.51,2.213294929129074
2014-09-02,284.12,9782339.0000,275.5,284.89,274.3,5.346681497960703
2014-09-03,281.19,6766420.0000,287.67,288.0,280.1,-1.0312543995494885
2014-09-04,286.04,8266173.0000,284.01,291.42,280.4,1.724812404424063
2014-09-05,277.39,11163820.0000,282.55,282.9,272.51,-3.0240525800587448
2014-09-08,282.11,5495160.0000,277.62,284.88,277.5227,1.7015753992573732
2014-09-09,278.48,4556123.0000,282.99,285.49,277.0,-1.2867321257665434
2014-09-10,281.1,3776593.0000,279.5,281.41,273.66,0.9408216029876487
2014-09-11,280.31,3761617.0000,280.46,284.79,278.63,-0.28103877623622214
2014-09-12,279.2,3323300.0000,280.5,282.39,277.0,-0.3959901537583439
2014-09-15,253.86,16433840.0000,274.37,274.4,249.13,-9.075931232091682
2014-09-16,260.74,8297454.0000,255.15,262.46,252.42,2.7101552036555563
2014-09-17,261.38,5172994.0000,262.41,264.7,259.5,0.24545524277057082
2014-09-18,263.82,3689477.0000,263.36,265.6,262.32,0.9335067717499418
2014-09-19,259.32,6800975.0000,257.99,261.43,255.27,-1.7057084375710714
2014-09-22,250.03,8209186.0000,255.0,256.02,244.71,-3.582446398272402
2014-09-23,250.41,5656567.0000,245.22,253.8,245.0,0.15198176218853557
2014-09-24,252.14,3745005.0000,251.12,252.84,247.04,0.6908669781558203
2014-09-25,246.95,4832853.0000,252.52,254.96,246.1,-2.0583802649321794
2014-09-26,246.6,3794912.0000,248.25,249.73,246.07,-0.14172909495849131
2014-09-29,245.26,4851868.0000,244.0,248.64,241.38,-0.5433901054339024
2014-09-30,242.68,4236096.0000,246.92,247.65,240.1249,-1.0519448748267082
2014-10-01,240.24,5940566.0000,242.2,242.66,235.65,-1.005439261579033
2014-10-02,251.42,8988300.0000,250.2,252.79,245.36,4.653679653679645
2014-10-03,255.21,5403599.0000,253.06,256.5,251.033,1.5074377535597887
2014-10-06,260.62,7706193.0000,259.13,262.49,257.8,2.1198228909525474
2014-10-07,259.57,4478558.0000,258.53,261.46,255.73,-0.40288542705855707
2014-10-08,259.28,5046873.0000,260.1,262.88,252.64,-0.11172323458027525
2014-10-09,257.01,7339097.0000,262.25,265.54,254.4,-0.8755013884603449
