date,close,volume,open,high,low,year,weekday,change,nChange
2018-07-30,290.17,6799581.0000,295.9,296.1,286.13,2018,0,-0.04297493403693923,0.2838756132595211
2018-08-06,341.99,8536766.0000,345.46,354.98,341.82,2018,0,0.17858496743288413,0.5898201984804743
2018-08-13,356.41,10444920.0000,361.13,363.19,349.02,2018,0,0.04216497558408145,0.4014424390341768
2018-08-20,308.44,17380430.0000,291.704,308.5,288.2,2018,0,-0.13459218315984406,0.15736444812520398
2018-08-27,319.27,13062650.0000,318.0,322.435,308.81,2018,0,0.03511217740889633,0.391703468227458
2018-09-10,285.5,14232250.0000,273.26,286.03,271.0,2018,0,-0.10577254361512195,0.19716051504992366
2018-09-17,294.84,6866208.0000,290.04,300.87,288.13,2018,0,0.032714535901926356,0.38839264604577195
2018-09-24,299.68,4834384.0000,298.48,302.9993,293.58,2018,0,0.01641568308234986,0.3658861106466223
2018-10-01,310.7,21714210.0000,305.77,311.44,301.05,2018,0,0.03677255739455413,0.3939962308738182
2018-10-08,250.56,13371180.0000,264.52,267.7599,249.0,2018,0,-0.1935629224332153,0.07593374587504145
2018-10-15,259.59,6189026.0000,259.06,263.28,254.5367,2018,0,0.03603927203065123,0.39298366187997236
2018-10-22,260.95,5594855.0000,260.68,261.86,252.59,2018,0,0.0052390307793058815,0.3504526489492251
2018-10-29,334.85,14455150.0000,337.47,347.16,326.5,2018,0,0.2831960145621768,0.7342740604436695
2018-11-05,341.4,7820845.0000,340.5,343.955,330.14,2018,0,0.01956099746154981,0.3702293690464952
2018-11-12,331.28,6916965.0000,348.37,349.78,330.34,2018,0,-0.029642647920328075,0.30228571688808414
2018-11-19,353.47,9698559.0000,356.34,366.75,352.88,2018,0,0.06698261289543606,0.43571227623403036
2018-11-26,346.0,7973119.0000,325.0,346.22,325.0,2018,0,-0.021133335219396348,0.31403593941269803
2018-12-03,358.49,8295843.0000,360.0,366.0,352.0,2018,0,0.03609826589595378,0.3930651245161752
2018-12-10,365.15,6575341.0000,360.0,365.98,353.12,2018,0,0.018577924070406336,0.36887187620189704
2018-12-17,348.42,7664832.0000,362.0,365.7,343.88,2018,0,-0.045816787621525294,0.2799513936221817
2018-12-24,295.39,5559913.0000,313.5,314.5,295.195,2018,0,-0.15220136616726945,0.13304852202329429
2018-12-31,332.8,6294298.0000,337.79,339.21,325.26,2018,0,0.12664612884660967,0.518099610401498
2019-01-07,334.96,7542338.0000,321.72,336.74,317.7508,2019,0,0.0064903846153845195,0.35218060119962763
2019-01-14,334.4,5232690.0000,342.38,342.5,334.0,2019,0,-0.001671841413900174,0.3409096589377703
2019-01-28,296.38,6409477.0000,292.91,297.46,287.75,2019,0,-0.11369617224880378,0.18621904387353014
2019-02-04,312.89,7344076.0000,312.98,315.3,301.88,2019,0,0.05570551319252308,0.4201401101145534
2019-02-11,312.84,7114012.0000,311.6,318.6,310.5,2019,0,-0.00015980056889006159,0.3429975850746519
2019-02-25,298.77,6213701.0000,297.91,302.9044,297.0005,2019,0,-0.04497506712696584,0.2811136970257831
2019-03-04,285.36,17068890.0000,298.12,299.0,282.78,2019,0,-0.04488402450045175,0.2812394147139636
2019-03-11,290.92,7372298.0000,283.52,291.28,280.5,2019,0,0.019484160358844975,0.3701232672863813
2019-03-18,269.49,10264960.0000,276.0,278.05,267.3,2019,0,-0.07366286264265091,0.24149968906800645
2019-03-25,260.42,10205080.0000,259.71,263.18,254.46,2019,0,-0.03365616534936359,0.29674358621842156
2019-04-01,289.18,8093134.0000,282.62,289.2,281.281,2019,0,0.11043698640657396,0.49571695303567714
2019-04-08,273.2,10364600.0000,277.69,281.16,270.44,2019,0,-0.055259699840929585,0.2669119950528652
2019-04-15,266.38,10032490.0000,268.63,268.88,258.63,2019,0,-0.02496339677891652,0.30874713675741383
2019-04-22,262.75,12101690.0000,269.0,269.68,262.48,2019,0,-0.013627149185374261,0.32440097820146546
2019-04-29,241.47,16686620.0000,235.86,243.98,232.17,2019,0,-0.0809895337773549,0.23138253634097006
2019-05-06,255.34,10833940.0000,250.02,258.3499,248.5,2019,0,0.05743984760011597,0.4225349939245089
2019-05-13,227.01,10834800.0000,232.01,232.47,224.5,2019,0,-0.1109501057413645,0.1900109943710442
2019-05-20,205.36,20526200.0000,202.8,206.0,195.25,2019,0,-0.09537024800669565,0.2115246937399886
2019-06-03,178.97,13064410.0000,185.51,186.68,176.9919,2019,0,-0.1285060381768602,0.16576860018548636
2019-06-10,212.88,10585040.0000,210.25,216.94,209.01,2019,0,0.18947309604961723,0.6048552475637241
2019-06-17,225.03,12316800.0000,215.48,227.0,214.27,2019,0,0.05707440811724918,0.4220303708845665
2019-06-24,223.64,5750771.0000,223.24,225.86,221.02,2019,0,-0.006176954183886659,0.334688700864385
2019-07-01,227.17,8237964.0000,230.21,233.0995,226.28,2019,0,0.015784296190305854,0.3650142498111603
2019-07-08,230.34,5880542.0000,231.24,232.25,228.66,2019,0,0.013954307346920878,0.3624872800213464
2019-07-15,253.5,11000090.0000,248.0,254.42,244.86,2019,0,0.10054701745246156,0.48206022891980127
2019-07-22,255.68,6846273.0000,258.75,262.155,254.1911,2019,0,0.008599605522682473,0.35509315311602446
2019-07-29,235.77,9273331.0000,227.09,235.94,226.0325,2019,0,-0.07787077596996243,0.23568912366772626
2019-08-05,228.32,7028279.0000,229.6,231.3673,225.775,2019,0,-0.031598591847987516,0.2995848199762632
2019-08-12,229.01,4663937.0000,232.99,235.77,228.75,2019,0,0.003022074281709871,0.34739132859472815
2019-08-19,226.83,5311748.0000,224.21,227.83,221.7,2019,0,-0.009519234967905238,0.33007345820822326
2019-08-26,215.0,5054414.0000,213.6,215.02,211.54,2019,0,-0.05215359520345639,0.27120111004461406
2019-09-09,231.79,4802669.0000,230.0,233.76,229.23,2019,0,0.07809302325581392,0.45105426666998183
